song_id,song_title,artist,album,genre,release_date,duration,popularity,stream,language,explicit_content,label,composer,producer,collaboration
SP3284,These.,Brian Martin MD,Option.,Electronic,2021-09-17,233.0,5,36314463,English,No,Atlantic Records,Brittany Cox,Rachel Martin,
SP37730,Three anyone plant.,Mary Casey,Energy.,Folk,2000-05-07,241.0,89,79044718,English,Yes,Warner Music,George Werner,Christopher Moore,
SP36949,Detail probably seem on.,Carl Duran,Team car.,Folk,2009-09-15,208.0,34,77710370,English,No,Def Jam,Ian Miller,Paul Meza,
SP40227,Argue water should.,Mr. David Kane DDS,Fact learn.,Hip-Hop,2003-12-20,,37,30280924,Korean,Yes,Def Jam,Ashley Ali,Rachel Herrera,
SP31948,Ten blood choose.,Perry Hughes,Onto close.,Electronic,1996-10-02,229.0,8,85309217,Spanish,Yes,Universal Music,Gerald Beck,Mark Jackson,
SP41695,Husband foreign town serve.,Catherine Anderson,Perhaps.,Folk,2019-09-20,248.0,61,68591840,English,Yes,Atlantic Records,Beverly Price,Mr. Frederick Bell,Ryan Gonzalez
SP30860,Economic industry.,Cheryl Alexander,Market.,R&B,1995-01-25,188.0,75,53840383,Spanish,Yes,Atlantic Records,Angela Gay,Tracy Barnes,
SP4940,Doctor discover woman.,Ryan Walker,Response.,Electronic,2023-12-24,232.0,50,87095677,Italian,No,Def Jam,Dean Morris,Michael Harrison,
SP47961,Beautiful participant condition.,Connor Jones,Color item.,Pop,1998-05-25,258.0,8,57380696,English,Yes,Atlantic Records,Carla Lucero,Tyler Perkins,
SP20273,Clearly eat once.,Mark Warren,Listen however.,Pop,2016-11-01,,97,73660227,English,Yes,Universal Music,Jessica Bailey,Ryan Christian,
SP35494,Process.,Shawn Maddox,Test Mr.,Electronic,2011-01-14,182.0,99,82839232,English,No,Atlantic Records,Crystal Carr,Edwin Chen,Troy Bradley
SP9895,Relate occur here.,Kristen Lang,Customer whose.,Pop,2013-08-13,266.0,39,1066796,English,No,Universal Music,Katelyn Carroll,Justin Alexander,
SP5098,Expert floor.,Alyssa Medina,Happen wait.,Hip-Hop,2015-04-09,239.0,38,49959113,English,Yes,Universal Music,Rachel Vance,Christopher Anderson,Lisa Smith
SP20602,Office least.,Michael Brown,Remain stock.,Pop,1997-11-09,214.0,92,71932710,English,No,Sony Music,Bryan Gonzalez,Mary Bryant,
SP2690,Play most.,Tammy Weiss,Article probably.,Electronic,2002-06-24,224.0,80,72408828,English,Yes,Universal Music,Jessica Dean,Kenneth Miller,Samantha Gill
SP39356,Inside like.,Chelsea Schmidt,Meeting raise.,Pop,2019-10-24,273.0,16,79357741,English,Yes,Universal Music,Edward Lawson,Kristina Lopez,Melanie Davis
SP18915,Enter evening.,Dominique Clements,Interesting material.,Pop,2006-04-11,242.0,40,28988698,English,Yes,Sony Music,Walter Hammond,Joshua Martinez,Audrey Wilson
SP40906,Miss institution cut.,James George,General walk.,Electronic,2009-06-20,,9,96983571,English,No,Atlantic Records,Phillip Medina,Melissa Deleon,
SP19238,Believe design.,Theresa Dunn,Parent.,Pop,2019-12-21,261.0,69,31077177,French,Yes,Warner Music,Cynthia Underwood,Connor Soto,Jimmy Weeks
SP22911,Herself artist toward.,Joseph Edwards,Now.,Classical,2016-03-11,223.0,19,94073643,English,Yes,Sony Music,Kirk Garcia,Dennis Stewart,Heather Lawrence
SP14106,Development that.,Mrs. Kaitlin Anthony DVM,Choice foreign.,Pop,2019-08-15,239.0,33,39428689,English,Yes,Warner Music,Danielle Newton,Corey Mckee,
SP16068,Letter.,Sarah Bush,Describe.,Pop,2010-06-01,172.0,11,85437392,Italian,Yes,Indie,John Robinson,Steven Bennett,
SP14924,Now term blue.,Virginia Hess,Receive subject.,Hip-Hop,2008-05-08,283.0,1,72013688,French,No,Universal Music,Anthony Ho,Kristy Leach,
SP7333,Benefit though.,Kimberly Hernandez,Public American.,Pop,2014-09-04,253.0,45,79461675,English,Yes,Universal Music,James Stark,Amanda Smith,
SP22703,Place lose station.,Rhonda Cross,Anyone.,Pop,2006-11-29,,73,50091059,English,No,Def Jam,Laura Shea,Andrew Davidson,Johnny Harrison
SP29822,All various.,Juan Martinez,Standard.,Electronic,1998-06-12,175.0,70,57082851,English,Yes,Warner Music,Kimberly Moore,Rachel Howard,Alexander Huber
SP34304,Plan agreement them radio.,Daniel Walls,Support.,Pop,1997-02-08,184.0,94,62585288,English,Yes,Warner Music,Lori Thompson,Morgan Zhang,
SP23534,Model lose.,Ashley Tucker,Tend participant.,Pop,2005-02-08,172.0,75,84066940,French,No,Indie,Christopher Baker,Krystal Riggs,
SP28225,Oil option.,Taylor Alvarez,Mother.,Electronic,1996-12-05,248.0,40,31245338,English,No,Indie,Veronica Bennett,Melissa Alexander,
SP8463,Direction fund.,William Farmer,Nature finish.,Pop,1998-11-15,299.0,48,21298200,English,Yes,Universal Music,Michelle Pratt,Kimberly Roberts,
SP10791,Culture notice.,Amy Burns,Especially only.,R&B,2021-05-12,,88,42871207,Japanese,No,Warner Music,Barry Richards,Vanessa Flores,Lisa Powell
SP15087,And.,Stephen Hughes,Shoulder choose.,Country,2003-08-29,246.0,65,81887329,English,No,Warner Music,Stephanie Dickerson,Caleb Salinas,William Buchanan
SP2652,How that.,Savannah Elliott,Wrong financial.,Hip-Hop,2000-03-01,231.0,10,42022780,Korean,Yes,Warner Music,Robert Castro,James Fry,
SP35112,This quality.,Marie Rocha,Career.,R&B,2000-10-30,264.0,100,61471489,English,Yes,Def Jam,James Austin,Tracy Terry,
SP21460,Him agree the.,Michelle Gates,Court catch.,Pop,2009-10-26,234.0,92,37928731,English,Yes,Universal Music,Carolyn Pineda,Kayla Randolph,
SP41402,Reach pretty final.,Cindy Thompson,Accept.,Hip-Hop,2004-05-31,337.0,74,12140591,English,Yes,Sony Music,Donna Pena,Mr. Samuel Tucker,
SP33149,Foreign reason personal.,Melinda Morse,Cover trouble.,Hip-Hop,1999-11-30,190.0,58,16998045,Korean,Yes,Def Jam,Michelle Martinez,Katherine Jones,
SP14457,Material fly discover.,Eric Mcdaniel,Operation morning.,Country,2008-10-23,248.0,51,91588689,English,Yes,Universal Music,Holly Williams,Ebony Castro,
SP27258,Again provide.,Andrea Rodriguez,Wrong nearly.,Pop,2008-03-21,168.0,62,88243645,English,No,Sony Music,Jacob Arnold,Jason Barron,
SP28017,Main fine hope.,Joseph Jensen,Trouble our.,Jazz,2010-02-05,303.0,14,3650938,English,No,Def Jam,Jack Curry DVM,Brian Meyers,
SP6486,Tax people.,Christian Stevens,Feeling but.,Hip-Hop,2021-03-11,257.0,53,46187730,English,No,Sony Music,Colin Vasquez,Mrs. Casey Murillo MD,
SP49842,Somebody couple standard.,Jessica Bell,Research imagine.,Pop,2006-03-14,193.0,91,78823666,English,No,Def Jam,Austin Harris,Tracy Stone,Charles Campbell
SP26542,Bed.,Christopher Phillips,Become operation.,R&B,2021-12-17,,30,48137745,,No,Sony Music,Sean Garcia,Michaela Vincent,Dr. Juan Smith
SP20190,Black scene.,Penny Atkins,Should hand.,Classical,2017-06-25,246.0,61,10582489,English,No,Universal Music,David Mcintosh,Dr. Juan Lindsey,
SP43714,Type production.,Michael Garcia,Once my.,Hip-Hop,2016-11-05,300.0,22,24817808,English,Yes,Atlantic Records,Mike Clark,Eric Collins,
SP33006,Exactly million spend score.,Mrs. Annette Mora,Sometimes course.,Hip-Hop,2023-02-16,,80,42420049,French,Yes,Indie,Christopher Rogers,William Lee,Ryan Gibson
SP8752,Conference world.,Brianna Simpson,Like.,Country,2003-10-21,206.0,12,20216606,French,No,Def Jam,Jonathan Smith,Cynthia Gonzales,
SP7043,Itself approach.,Keith Robinson DDS,Ahead world.,Pop,2005-04-30,,3,56482485,English,No,Warner Music,Joseph Larson,Maria Washington,Bruce Shaw
SP19916,Enter war.,Brian Wise,Model.,Hip-Hop,2000-12-12,316.0,19,25003891,English,Yes,Warner Music,Joel Walker,Robert Bailey,
SP27899,Treat difficult catch.,Danny Simmons,Event.,Country,2015-02-16,,12,91686501,English,Yes,Warner Music,Charles Keller,Katrina Coleman,
SP41998,Must ball language.,Gabrielle Fernandez,Too.,Hip-Hop,1998-04-25,213.0,2,40575852,English,No,Def Jam,Danielle Harris,Brian Travis,Matthew Cantu
SP14290,Science student us.,Christopher Bryan,Think.,Folk,2015-09-24,194.0,19,30908123,English,No,Warner Music,Courtney Pace,Dawn Kim,
SP15325,Cost provide easy.,Jason Cole,Fill.,R&B,2017-03-06,273.0,60,53642868,English,Yes,Warner Music,John Walker,James Watson,
SP26636,Itself kitchen safe.,Alan Alvarez,Hard customer.,Folk,1998-01-18,264.0,37,10557065,English,Yes,Def Jam,Jordan Terry,Jeremy Thompson,Veronica Soto
SP36112,Create.,Robin Navarro,Trade.,Pop,2016-01-02,234.0,74,8007508,Spanish,No,Universal Music,Raymond Marquez,Timothy Smith,Darrell Howard
SP35068,Western represent dark.,Darren Clark,Much treat.,Classical,1998-01-12,289.0,5,59635970,,Yes,Def Jam,Amy Williams DVM,Erin Hall,
SP35912,Moment bag recent.,Javier Bentley,Cover.,Country,2016-03-23,312.0,13,37759437,English,Yes,Def Jam,Donna Cruz,Mark Gonzalez,
SP8303,Half possible.,Lawrence Stephens,Produce site.,Electronic,1995-12-09,267.0,94,48862673,English,Yes,Indie,Stephanie Tucker,Peter Stuart,Robert Cline
SP17669,Point oil effort full.,David Brown,Whose.,Electronic,2004-07-16,247.0,10,28867506,,No,Indie,Kathryn Allen,Julie Cortez,
SP45716,Financial claim bad.,Joann Kirby,Market nature.,Classical,2016-09-12,265.0,3,50691392,French,No,Atlantic Records,Kimberly Roth,Marvin Baird,
SP9743,Network off.,Jean Arellano,War.,Pop,2020-08-13,261.0,72,10463488,English,Yes,Indie,Steven Hawkins,Cesar Rose,Mary Farmer
SP36316,Dinner huge kid experience.,Brian Robinson,Those entire.,Pop,2005-06-19,161.0,38,47636739,Korean,Yes,Def Jam,Michael Wilson,Leah Wiley,
SP1629,Though child.,Dakota Warner,Production right.,Country,2001-06-16,169.0,56,44456890,English,Yes,Atlantic Records,Katrina Fernandez,Justin Reid,
SP34865,Conference will.,Edward Harvey II,Should.,Electronic,2007-11-20,250.0,94,89334507,English,No,Warner Music,Randy Anderson,Taylor Cherry,
SP7585,Should media.,Nicole Case,Little.,Pop,2015-12-21,120.0,87,22383350,,No,Universal Music,Dr. Patricia Payne,Cathy Diaz,
SP28130,Wear.,Renee Richards,Blue similar.,Country,2012-01-19,315.0,24,74575542,Japanese,Yes,Sony Music,Jeffrey Hartman,Paul Vazquez,James Moore
SP32309,Poor no marriage.,Kathleen Petersen,Though heavy.,Pop,1995-11-26,199.0,32,65815095,English,No,Def Jam,Vanessa Chandler,Courtney Watson,Heather Craig
SP22840,Cell shoulder fire.,Austin Moses,Throw.,Hip-Hop,2015-02-20,,68,10964376,English,No,Atlantic Records,Barbara Washington PhD,Charles Bauer,
SP3906,Worker office best reality.,Amanda Smith,Political.,Electronic,2012-12-30,232.0,29,95716022,English,No,Def Jam,Theresa Bishop,Kathleen Wright,
SP42619,Technology center.,Bridget Larson,Board.,Electronic,1996-04-21,176.0,66,4783237,English,No,Indie,Lauren Foster,Courtney Moore,
SP10667,Event laugh.,Hannah Pace,Line structure.,Electronic,1999-08-28,170.0,96,9794431,English,Yes,Atlantic Records,Katherine Jackson,Martin Stafford,Jeffrey Hanson
SP32363,Side himself phone.,Miss Michelle Cruz,This parent.,Pop,2002-07-19,253.0,37,44895817,,No,Sony Music,Crystal Case,Alexis Smith,
SP19335,Admit.,Nathan Morales,Test seven.,Pop,1996-03-19,228.0,91,29784343,English,Yes,Indie,Aaron Hull,Lorraine Davenport,
SP36838,Behavior through instead.,Jared Myers,You.,Pop,2022-02-08,270.0,24,96459724,English,No,Indie,Rebecca Rowe DVM,Cody Vasquez,
SP21898,Simple pretty.,Jacqueline Moody,Join have.,Electronic,2012-01-27,246.0,35,76533075,English,No,Def Jam,Lindsay Fisher,Andrew Perkins,Rebecca Johnson
SP18855,Site four feeling.,Katrina Newman,Catch.,Jazz,2006-01-17,271.0,60,30745892,English,Yes,Sony Music,Bradley Evans,Brian Walker,
SP18779,Mean maybe our.,Mark Castaneda,Hand kind.,Jazz,2023-01-06,244.0,15,50837764,Spanish,No,Universal Music,Kari King,Kimberly Brown,
SP4660,Red analysis.,Jeffrey Gibbs,Prevent.,Hip-Hop,2004-01-24,258.0,99,54548780,English,Yes,Atlantic Records,Joshua Gibbs,Matthew Turner,
SP0179,Treat red.,Dan Wood,Avoid cold.,Electronic,2016-03-24,191.0,75,11740053,English,Yes,Universal Music,Frances Myers,Kevin Crosby,
SP31127,Finally treat dog.,Jamie Valdez,Cell evidence.,Pop,2000-10-18,217.0,22,81412136,English,Yes,Universal Music,Ryan Lucas,Christopher Wagner,James Howell
SP2351,Space world.,Donna Ramirez,Campaign age.,Pop,1995-08-01,238.0,39,19931124,English,No,Universal Music,Marilyn Anderson,Tina Burke,
SP31555,Series.,Tracy Hull,Candidate.,Hip-Hop,2013-09-02,,16,38737080,English,Yes,Indie,David Meyer,Jason Chang,
SP12480,Speak summer likely.,Larry Ramirez,Choose feel.,Jazz,2009-04-06,196.0,4,68609639,English,No,Indie,Albert Gray,Brooke Nunez,
SP48783,Study adult increase.,Pamela Alexander,Spend up.,Electronic,2024-05-27,195.0,64,18906611,Italian,Yes,Universal Music,Samantha Thompson,Janice Ferguson,
SP46052,Effort common sound.,Shari Hill,Security.,Folk,2005-12-10,255.0,91,56106675,French,No,Warner Music,Jessica Moore,Jason Graham,Alexander Nolan
SP28947,Two program her.,Morgan Gonzalez,Teach.,Hip-Hop,2012-10-06,315.0,44,97141495,English,No,Atlantic Records,Michelle Garcia,Timothy Jackson,
SP2199,Well measure hour star.,Jessica Robbins,Condition.,Hip-Hop,2002-11-19,205.0,73,93059709,English,Yes,Universal Music,Deborah Flores,Anne Clements,Edward Cooper
SP15140,Entire western once.,Clinton Kelly,Benefit.,Pop,2024-04-15,218.0,62,99146835,English,No,Atlantic Records,Anthony Smith,Terry Salas,Dr. Jason Branch MD
SP40044,Experience there lawyer.,Nancy Lara,On.,Hip-Hop,1999-02-26,324.0,91,74735223,English,No,Def Jam,Melissa Harper,Darren Perry,Matthew Schroeder
SP17266,Involve.,Amanda Shea,Sit mind.,Pop,2010-02-14,188.0,67,84148398,English,Yes,Atlantic Records,Katherine Mann,Marc Skinner,
SP30125,At star contain.,Tanner Davis,House.,Pop,2021-11-04,235.0,76,80824202,French,Yes,Universal Music,Maria Ellis,Angela Ferrell,
SP42133,Outside brother commercial give.,John Martin,Marriage poor.,Hip-Hop,2022-09-21,170.0,68,30191285,Spanish,Yes,Sony Music,Dennis Wood,Matthew Ryan,Mark Clark
SP4353,Role cost.,Teresa Diaz,Five base.,Classical,2013-12-24,293.0,33,34528098,English,No,Indie,Carlos Lynch,Zachary Mccarthy Jr.,
SP23839,Success.,Zachary Evans,But table.,Hip-Hop,2019-09-21,214.0,72,21236316,English,Yes,Def Jam,Alyssa Myers,Katrina Jones,
SP48077,Some through modern.,Rose Alvarez,Company finish.,Electronic,2011-01-26,,3,84756198,Korean,Yes,Def Jam,Mr. Rickey Powers,Jamie Pierce,
SP40837,National enough pattern.,Thomas Estrada,Role.,Electronic,1999-08-25,,55,30197143,French,No,Def Jam,Mr. James Fields MD,Joshua Warren,
SP30333,Available pattern.,Misty Zamora,Since.,Pop,2024-05-13,,34,29198244,English,Yes,Universal Music,Mr. Glenn Stewart,William Mccarthy,
SP0033,Fact cell wall tend.,Nicole Dunn,Film peace.,Jazz,2012-11-28,288.0,72,72331654,English,Yes,Warner Music,William Snyder,Mary Clark,Judy Schwartz
SP32975,Husband cultural.,Erin Pittman,Whom.,Hip-Hop,2004-11-30,291.0,27,7267259,English,Yes,Universal Music,Jade Green,April Moore,Scott Duncan
SP32188,Send movement catch.,Melissa Lane,Past bit.,Electronic,2014-11-16,232.0,33,42668352,English,No,Def Jam,William Richardson,Jennifer Reynolds,
SP27137,Other admit cost watch.,Christina King,Difference consider.,Electronic,2023-07-19,180.0,6,84340869,English,Yes,Universal Music,Jose Shannon,Roger Booth,
SP46571,Reason record truth.,Jennifer Frank,Get.,Electronic,2018-08-20,295.0,36,17081846,English,No,Indie,Michael Moran III,Donna Luna,
SP31676,Student to reach.,Rodney Robertson,All.,Pop,2000-10-11,189.0,96,4931187,Spanish,No,Universal Music,Courtney Lindsey,Kristin Klein,
SP20804,Nation old rather figure.,Jessica Harding,Call.,Country,2022-04-21,280.0,73,17835392,English,Yes,Sony Music,Jennifer Jones,John Galloway,Joshua Dalton
SP17872,Wear land level.,Mrs. Kimberly Wood,Country.,Pop,2023-04-22,170.0,82,90703232,Japanese,Yes,Atlantic Records,Stacey Craig,Kaitlin Foster,
SP40292,Drug store who.,Megan Mills,Foot discussion.,Pop,2015-11-06,223.0,10,8279115,English,No,Sony Music,Mr. Phillip Ross,James Morrison,
SP29361,Writer quite ok.,Charles Sandoval,Nearly test.,Country,2023-01-12,210.0,64,43825983,English,Yes,Atlantic Records,Brittany Sanders,Rebecca Sanchez,
SP10243,A statement.,Marcus Stephenson,Beautiful role.,Hip-Hop,2019-06-07,326.0,42,60486619,English,No,Atlantic Records,Bradley Pollard,Michael Friedman,
SP26766,During blood statement.,Aaron Sims,Especially.,Electronic,2006-09-01,311.0,6,76285692,English,Yes,Universal Music,Virginia Downs,Joshua Hawkins,Joseph Parker
SP39047,Certain young.,Adrian Duke,Authority list.,Pop,2005-07-12,204.0,98,13848199,English,Yes,Universal Music,Annette Mcmillan MD,Sherry Sexton,
SP44111,Serious attack action.,Jesse Stephenson,Can occur.,Electronic,2014-03-18,247.0,97,99257036,English,No,Def Jam,Felicia Burton,Matthew Jones,
SP12510,Staff suggest.,Trevor Carter,Mrs like.,Pop,2008-08-10,297.0,35,13155639,English,No,Atlantic Records,Melissa Rubio,Mary Gill,Tabitha King
SP19821,Prevent wonder.,Adriana Rodriguez,Imagine name.,Electronic,2014-08-10,303.0,49,47312882,,Yes,Sony Music,Raymond Allen,Crystal Johnson,Jasmine Jones
SP39130,Skin need spend.,Samantha Torres,Ready nor.,Pop,2011-05-24,,100,69554103,,Yes,Warner Music,Sandra Jenkins,Tina Wolf,Randall May
SP24124,Month bar you.,George Campbell,Fire some.,Hip-Hop,2000-09-11,261.0,98,46111649,,Yes,Warner Music,Samantha Burke,Kim Morrow,
SP39159,Can owner.,Allison Smith,Bed find.,Electronic,2004-08-10,217.0,49,59222942,English,Yes,Def Jam,Kimberly York,Joshua Mcclain,William Campbell
SP39187,Authority rock huge hotel.,Brian Morgan,Work clearly.,Folk,2000-05-17,250.0,30,63562243,English,Yes,Sony Music,Sean Jordan,Linda Wilson,Eric Baker
SP26208,Perhaps study since.,Robert Jacobson,Low customer.,Electronic,1999-03-12,222.0,15,51633770,English,Yes,Indie,Nina Kline,Tammy Ortiz,
SP32416,Pretty note key.,Spencer Kelley DDS,Decision.,Hip-Hop,2005-11-10,195.0,8,29346111,English,Yes,Universal Music,Hunter Wright,Susan Boyd,
SP44571,President activity.,Megan Davis,Decision prevent.,Hip-Hop,1997-08-10,226.0,23,71269445,French,No,Indie,David Young,Mr. John Anderson Jr.,
SP38637,Itself hard top.,Mark Weber,Four.,Jazz,2011-02-18,204.0,47,32148991,English,Yes,Warner Music,Alice Carter,Hannah Miller,
SP31396,Expect statement.,Charles Estes,Part pay.,Hip-Hop,2009-07-13,253.0,80,66015997,English,No,Universal Music,Lisa Santana,William Harris,
SP15342,Some third half player.,David Cantrell,Teach.,Hip-Hop,2010-01-06,181.0,68,82297408,English,No,Sony Music,Brandi Alexander,Molly Daniels,
SP24791,Bed contain.,John Smith,Whole know.,Hip-Hop,2006-03-21,323.0,90,97432686,Spanish,Yes,Universal Music,Linda Edwards,Steven Jones,
SP46523,Place house relationship.,Virginia Dyer,Summer.,Pop,1998-04-21,223.0,8,15704731,English,Yes,Sony Music,Melvin Jones,Tony Mack,
SP11420,Fine along responsibility power.,Judy Richardson,Especially.,Hip-Hop,1996-04-20,140.0,30,24327186,Spanish,Yes,Def Jam,Michael Long,Toni Hart DDS,
SP18532,Campaign.,Jared Olson,Environmental.,Hip-Hop,2017-09-08,150.0,100,79878747,English,Yes,Def Jam,Michelle Martin,Shawn Anderson,
SP0316,Model available government.,Matthew Jackson,Book.,Pop,2014-06-14,316.0,83,95954779,English,Yes,Atlantic Records,Olivia Lucas,John Buchanan,Stephen Hicks
SP5344,Need.,Ashley Adams,Maintain education.,R&B,2000-06-24,244.0,70,84485537,English,No,Warner Music,Patrick Ayers,Wesley Davis,
SP2725,End summer.,Kyle Evans,Material guess.,Electronic,2007-10-25,310.0,39,66419210,English,Yes,Atlantic Records,Rebecca Johnson,Robert Santiago,Dr. Gwendolyn Pugh
SP34525,Should article coach.,Angela Spence,Shoulder.,Electronic,2012-05-19,310.0,10,52371136,English,Yes,Def Jam,Jacqueline Brady,Michael Wilson,Vickie Hall
SP43834,Its decide all.,William Lewis,Support.,Electronic,2009-09-17,329.0,16,91843221,English,Yes,Warner Music,Marissa Bryant,Evelyn Taylor,
SP35403,Market.,Eric Johnson,Hot.,Jazz,2015-06-25,254.0,77,44767967,German,No,Universal Music,Denise Lee,Joel Goodman,Andrew Edwards
SP36995,Development economy.,Brenda Harrison,Worry read.,Electronic,2003-09-29,147.0,87,23764227,English,Yes,Sony Music,Ashley Wilkinson,Cynthia Dyer,
SP46832,Poor career way.,Christina Norris,Story recognize.,Electronic,2007-01-28,285.0,81,10878623,Korean,Yes,Def Jam,Mr. Devin Obrien,Victoria Bryant,
SP14400,Upon bad in.,Karen Zimmerman,Commercial.,Electronic,1998-09-24,269.0,55,67975183,English,Yes,Warner Music,Kristina Clark,Audrey Walls,
SP48551,Later.,Debbie Romero,Red town.,Pop,2007-01-31,286.0,12,47401874,,No,Atlantic Records,Tyler Garrett,Gwendolyn Patterson,
SP48191,State ground.,Ariel Cunningham,Reveal goal.,Electronic,2013-12-14,240.0,86,81339244,English,Yes,Universal Music,Angel Larson,Brandon Bender,Daniel Rodriguez
SP15540,Impact like above.,Regina Morgan,Strategy.,Pop,2021-11-19,167.0,31,58046362,English,Yes,Sony Music,Noah Lee,Robert Bradley,
SP15743,Picture government need.,Brian Clark,Speak bad.,Hip-Hop,2011-11-05,285.0,5,42694229,English,No,Indie,Maria Wade,Carrie Harrison,Jennifer Riley
